lead_id,channel,device,region,campaign,age_group,visit_date,time_on_site_sec,pages_viewed,ad_spend,funnel_stage,converted,revenue,month,month_name
2613,Organic Search,Tablet,South,Seasonal Offer,25-34,2024-08-05 16:00:00,523,2,9.31,Checkout,0,0.0,8,Aug
2614,Email,Desktop,North,Product Launch,25-34,2024-08-05 18:00:00,785,8,9.62,Converted,1,49.0,8,Aug
2615,Paid Search,Desktop,West,Product Launch,18-24,2024-08-05 20:00:00,193,5,1.81,Awareness,0,0.0,8,Aug
2616,Organic Search,Desktop,West,Product Launch,25-34,2024-08-05 22:00:00,673,5,7.25,Checkout,0,0.0,8,Aug
2617,Paid Search,Desktop,East,Retargeting,35-44,2024-08-06 00:00:00,232,5,4.28,Product View,0,0.0,8,Aug
2618,Organic Search,Mobile,South,Seasonal Offer,25-34,2024-08-06 02:00:00,437,7,7.27,Converted,1,99.0,8,Aug
2619,Email,Tablet,North,Product Launch,35-44,2024-08-06 04:00:00,239,7,11.77,Awareness,0,0.0,8,Aug
2620,Paid Search,Desktop,East,Product Launch,18-24,2024-08-06 06:00:00,888,10,2.79,Checkout,0,0.0,8,Aug
2621,Email,Mobile,West,Seasonal Offer,45-54,2024-08-06 08:00:00,130,11,2.29,Checkout,0,0.0,8,Aug
2622,Referral,Mobile,West,Retargeting,45-54,2024-08-06 10:00:00,475,7,4.41,Converted,1,249.0,8,Aug
2623,Paid Search,Desktop,East,Product Launch,18-24,2024-08-06 12:00:00,812,12,14.31,Product View,0,0.0,8,Aug
2624,Referral,Mobile,North,Lead Gen,25-34,2024-08-06 14:00:00,590,10,11.34,Product View,0,0.0,8,Aug
2625,Paid Search,Mobile,West,Brand Awareness,18-24,2024-08-06 16:00:00,397,2,0.78,Awareness,0,0.0,8,Aug
2626,Direct,Mobile,West,Brand Awareness,45-54,2024-08-06 18:00:00,268,8,6.31,Bounced,0,0.0,8,Aug
2627,Organic Search,Mobile,South,Brand Awareness,35-44,2024-08-06 20:00:00,756,1,4.23,Bounced,0,0.0,8,Aug
2628,Social Media,Desktop,East,Retargeting,55+,2024-08-06 22:00:00,320,13,9.75,Bounced,0,0.0,8,Aug
2629,Paid Search,Tablet,West,Product Launch,25-34,2024-08-07 00:00:00,401,14,7.16,Converted,1,49.0,8,Aug
2630,Paid Search,Mobile,North,Brand Awareness,25-34,2024-08-07 02:00:00,891,2,14.49,Awareness,0,0.0,8,Aug
2631,Social Media,Desktop,South,Brand Awareness,25-34,2024-08-07 04:00:00,460,11,3.68,Converted,1,499.0,8,Aug
2632,Social Media,Mobile,East,Seasonal Offer,25-34,2024-08-07 06:00:00,309,7,9.02,Bounced,0,0.0,8,Aug
2633,Organic Search,Desktop,North,Product Launch,35-44,2024-08-07 08:00:00,496,4,10.65,Product View,0,0.0,8,Aug
2634,Organic Search,Tablet,West,Product Launch,18-24,2024-08-07 10:00:00,345,11,12.47,Bounced,0,0.0,8,Aug
2635,Social Media,Mobile,East,Seasonal Offer,35-44,2024-08-07 12:00:00,106,10,6.4,Bounced,0,0.0,8,Aug
2636,Social Media,Desktop,East,Product Launch,35-44,2024-08-07 14:00:00,845,10,10.46,Awareness,0,0.0,8,Aug
2637,Direct,Desktop,North,Lead Gen,45-54,2024-08-07 16:00:00,180,9,4.9,Product View,0,0.0,8,Aug
2638,Email,Mobile,East,Retargeting,25-34,2024-08-07 18:00:00,425,11,6.81,Product View,0,0.0,8,Aug
2639,Direct,Desktop,North,Seasonal Offer,55+,2024-08-07 20:00:00,525,9,13.49,Converted,1,49.0,8,Aug
2640,Social Media,Desktop,West,Brand Awareness,55+,2024-08-07 22:00:00,326,14,14.27,Bounced,0,0.0,8,Aug
2641,Organic Search,Desktop,South,Product Launch,55+,2024-08-08 00:00:00,698,3,10.92,Product View,0,0.0,8,Aug
2642,Organic Search,Desktop,North,Lead Gen,45-54,2024-08-08 02:00:00,739,13,5.93,Converted,1,99.0,8,Aug
2643,Email,Desktop,South,Lead Gen,45-54,2024-08-08 04:00:00,436,14,12.39,Awareness,0,0.0,8,Aug
2644,Social Media,Desktop,East,Retargeting,35-44,2024-08-08 06:00:00,316,13,0.88,Checkout,0,0.0,8,Aug
2645,Organic Search,Desktop,North,Lead Gen,25-34,2024-08-08 08:00:00,522,3,1.99,Converted,1,49.0,8,Aug
2646,Paid Search,Mobile,West,Product Launch,35-44,2024-08-08 10:00:00,565,9,10.09,Awareness,0,0.0,8,Aug
2647,Direct,Mobile,North,Product Launch,35-44,2024-08-08 12:00:00,485,13,4.72,Awareness,0,0.0,8,Aug
2648,Paid Search,Desktop,North,Lead Gen,55+,2024-08-08 14:00:00,521,10,14.3,Awareness,0,0.0,8,Aug
2649,Paid Search,Desktop,North,Product Launch,35-44,2024-08-08 16:00:00,38,12,6.82,Awareness,0,0.0,8,Aug
2650,Paid Search,Mobile,South,Product Launch,25-34,2024-08-08 18:00:00,161,8,6.73,Converted,1,149.0,8,Aug
2651,Organic Search,Desktop,South,Brand Awareness,35-44,2024-08-08 20:00:00,106,1,10.33,Product View,0,0.0,8,Aug
2652,Paid Search,Desktop,East,Seasonal Offer,55+,2024-08-08 22:00:00,767,6,11.63,Product View,0,0.0,8,Aug
2653,Paid Search,Desktop,East,Product Launch,25-34,2024-08-09 00:00:00,160,7,7.4,Bounced,0,0.0,8,Aug
2654,Organic Search,Mobile,East,Product Launch,25-34,2024-08-09 02:00:00,441,14,3.6,Converted,1,99.0,8,Aug
2655,Email,Mobile,East,Retargeting,35-44,2024-08-09 04:00:00,119,11,11.71,Converted,1,149.0,8,Aug
2656,Paid Search,Mobile,North,Seasonal Offer,25-34,2024-08-09 06:00:00,527,14,5.15,Bounced,0,0.0,8,Aug
2657,Email,Mobile,South,Seasonal Offer,18-24,2024-08-09 08:00:00,658,8,3.04,Bounced,0,0.0,8,Aug
2658,Referral,Mobile,South,Seasonal Offer,25-34,2024-08-09 10:00:00,651,12,9.66,Bounced,0,0.0,8,Aug
2659,Organic Search,Desktop,South,Lead Gen,45-54,2024-08-09 12:00:00,383,12,1.81,Converted,1,99.0,8,Aug
2660,Social Media,Mobile,South,Brand Awareness,18-24,2024-08-09 14:00:00,300,2,14.58,Awareness,0,0.0,8,Aug
2661,Paid Search,Desktop,East,Brand Awareness,25-34,2024-08-09 16:00:00,421,14,9.67,Product View,0,0.0,8,Aug
2662,Referral,Mobile,North,Retargeting,45-54,2024-08-09 18:00:00,461,1,14.8,Bounced,0,0.0,8,Aug
2663,Organic Search,Mobile,South,Seasonal Offer,55+,2024-08-09 20:00:00,768,4,5.41,Converted,1,99.0,8,Aug
2664,Social Media,Mobile,West,Seasonal Offer,55+,2024-08-09 22:00:00,501,1,14.58,Checkout,0,0.0,8,Aug
2665,Social Media,Desktop,North,Product Launch,25-34,2024-08-10 00:00:00,785,2,2.61,Awareness,0,0.0,8,Aug
2666,Organic Search,Desktop,West,Lead Gen,55+,2024-08-10 02:00:00,337,3,1.09,Converted,1,149.0,8,Aug
2667,Organic Search,Mobile,North,Lead Gen,18-24,2024-08-10 04:00:00,537,4,0.98,Awareness,0,0.0,8,Aug
2668,Social Media,Mobile,North,Retargeting,35-44,2024-08-10 06:00:00,84,12,7.24,Bounced,0,0.0,8,Aug
2669,Email,Mobile,North,Brand Awareness,35-44,2024-08-10 08:00:00,66,12,1.7,Awareness,0,0.0,8,Aug
2670,Paid Search,Desktop,West,Seasonal Offer,25-34,2024-08-10 10:00:00,84,6,7.93,Product View,0,0.0,8,Aug
2671,Social Media,Mobile,South,Retargeting,35-44,2024-08-10 12:00:00,553,8,5.25,Bounced,0,0.0,8,Aug
2672,Paid Search,Mobile,South,Lead Gen,18-24,2024-08-10 14:00:00,492,9,5.37,Converted,1,49.0,8,Aug
2673,Social Media,Mobile,West,Lead Gen,45-54,2024-08-10 16:00:00,726,4,9.72,Product View,0,0.0,8,Aug
2674,Organic Search,Mobile,South,Lead Gen,25-34,2024-08-10 18:00:00,507,1,2.86,Product View,0,0.0,8,Aug
2675,Referral,Mobile,East,Seasonal Offer,35-44,2024-08-10 20:00:00,778,14,11.62,Converted,1,99.0,8,Aug
2676,Organic Search,Mobile,South,Seasonal Offer,25-34,2024-08-10 22:00:00,834,5,8.94,Converted,1,49.0,8,Aug
2677,Paid Search,Mobile,East,Seasonal Offer,25-34,2024-08-11 00:00:00,745,5,13.77,Product View,0,0.0,8,Aug
2678,Organic Search,Tablet,East,Product Launch,55+,2024-08-11 02:00:00,240,9,5.79,Bounced,0,0.0,8,Aug
2679,Organic Search,Desktop,East,Brand Awareness,45-54,2024-08-11 04:00:00,255,6,14.75,Bounced,0,0.0,8,Aug
2680,Paid Search,Desktop,West,Lead Gen,55+,2024-08-11 06:00:00,36,5,8.85,Product View,0,0.0,8,Aug
2681,Organic Search,Tablet,South,Lead Gen,25-34,2024-08-11 08:00:00,761,10,14.61,Converted,1,99.0,8,Aug
2682,Email,Mobile,South,Product Launch,25-34,2024-08-11 10:00:00,852,10,0.89,Converted,1,149.0,8,Aug
2683,Organic Search,Mobile,West,Lead Gen,35-44,2024-08-11 12:00:00,569,5,11.06,Checkout,0,0.0,8,Aug
2684,Paid Search,Desktop,West,Lead Gen,25-34,2024-08-11 14:00:00,834,8,12.34,Checkout,0,0.0,8,Aug
2685,Paid Search,Desktop,South,Seasonal Offer,25-34,2024-08-11 16:00:00,241,11,1.27,Converted,1,49.0,8,Aug
2686,Organic Search,Mobile,West,Seasonal Offer,35-44,2024-08-11 18:00:00,218,1,8.9,Awareness,0,0.0,8,Aug
2687,Organic Search,Mobile,West,Brand Awareness,25-34,2024-08-11 20:00:00,104,5,12.13,Awareness,0,0.0,8,Aug
2688,Paid Search,Desktop,East,Lead Gen,25-34,2024-08-11 22:00:00,783,1,8.64,Checkout,0,0.0,8,Aug
2689,Paid Search,Desktop,West,Retargeting,25-34,2024-08-12 00:00:00,143,7,1.43,Bounced,0,0.0,8,Aug
2690,Paid Search,Mobile,East,Lead Gen,35-44,2024-08-12 02:00:00,708,14,10.55,Bounced,0,0.0,8,Aug
2691,Social Media,Desktop,North,Lead Gen,35-44,2024-08-12 04:00:00,647,7,1.38,Awareness,0,0.0,8,Aug
2692,Social Media,Mobile,East,Brand Awareness,25-34,2024-08-12 06:00:00,180,13,12.35,Converted,1,249.0,8,Aug
2693,Organic Search,Desktop,East,Retargeting,35-44,2024-08-12 08:00:00,465,10,1.12,Bounced,0,0.0,8,Aug
2694,Paid Search,Mobile,West,Lead Gen,18-24,2024-08-12 10:00:00,113,8,2.49,Awareness,0,0.0,8,Aug
2695,Direct,Tablet,South,Retargeting,55+,2024-08-12 12:00:00,241,14,4.49,Converted,1,249.0,8,Aug
2696,Paid Search,Mobile,North,Seasonal Offer,55+,2024-08-12 14:00:00,808,7,9.68,Awareness,0,0.0,8,Aug
2697,Social Media,Desktop,North,Seasonal Offer,35-44,2024-08-12 16:00:00,863,11,14.66,Awareness,0,0.0,8,Aug
2698,Paid Search,Mobile,North,Retargeting,18-24,2024-08-12 18:00:00,810,9,2.21,Awareness,0,0.0,8,Aug
2699,Email,Desktop,South,Lead Gen,35-44,2024-08-12 20:00:00,490,8,2.57,Checkout,0,0.0,8,Aug
2700,Email,Desktop,North,Retargeting,35-44,2024-08-12 22:00:00,206,8,5.85,Product View,0,0.0,8,Aug
2701,Social Media,Tablet,North,Retargeting,55+,2024-08-13 00:00:00,812,3,12.63,Bounced,0,0.0,8,Aug
2702,Direct,Mobile,South,Seasonal Offer,55+,2024-08-13 02:00:00,341,10,7.27,Product View,0,0.0,8,Aug
2703,Organic Search,Mobile,North,Retargeting,45-54,2024-08-13 04:00:00,723,4,5.16,Converted,1,99.0,8,Aug
2704,Organic Search,Desktop,West,Product Launch,18-24,2024-08-13 06:00:00,188,4,8.64,Converted,1,49.0,8,Aug
2705,Email,Desktop,West,Product Launch,55+,2024-08-13 08:00:00,730,1,4.28,Checkout,0,0.0,8,Aug
2706,Email,Desktop,East,Seasonal Offer,35-44,2024-08-13 10:00:00,215,6,6.32,Checkout,0,0.0,8,Aug
2707,Organic Search,Mobile,East,Lead Gen,45-54,2024-08-13 12:00:00,500,2,5.32,Checkout,0,0.0,8,Aug
2708,Organic Search,Mobile,East,Lead Gen,25-34,2024-08-13 14:00:00,338,9,12.16,Awareness,0,0.0,8,Aug
2709,Organic Search,Mobile,West,Seasonal Offer,25-34,2024-08-13 16:00:00,275,14,13.9,Converted,1,149.0,8,Aug
2710,Organic Search,Mobile,West,Lead Gen,25-34,2024-08-13 18:00:00,858,1,11.51,Awareness,0,0.0,8,Aug
2711,Email,Desktop,West,Brand Awareness,18-24,2024-08-13 20:00:00,413,1,6.87,Awareness,0,0.0,8,Aug
2712,Paid Search,Desktop,East,Product Launch,25-34,2024-08-13 22:00:00,71,11,7.81,Converted,1,249.0,8,Aug
2713,Paid Search,Desktop,East,Brand Awareness,45-54,2024-08-14 00:00:00,314,13,2.31,Awareness,0,0.0,8,Aug
2714,Paid Search,Desktop,East,Brand Awareness,18-24,2024-08-14 02:00:00,329,10,11.33,Bounced,0,0.0,8,Aug
2715,Organic Search,Desktop,East,Brand Awareness,25-34,2024-08-14 04:00:00,465,11,9.15,Converted,1,49.0,8,Aug
2716,Organic Search,Tablet,East,Seasonal Offer,18-24,2024-08-14 06:00:00,398,6,13.59,Bounced,0,0.0,8,Aug
2717,Social Media,Desktop,East,Brand Awareness,25-34,2024-08-14 08:00:00,515,13,3.41,Bounced,0,0.0,8,Aug
2718,Direct,Tablet,West,Retargeting,55+,2024-08-14 10:00:00,465,1,11.52,Product View,0,0.0,8,Aug
2719,Email,Desktop,South,Lead Gen,25-34,2024-08-14 12:00:00,835,12,10.43,Converted,1,249.0,8,Aug
2720,Organic Search,Tablet,South,Seasonal Offer,18-24,2024-08-14 14:00:00,457,3,4.35,Bounced,0,0.0,8,Aug
2721,Referral,Mobile,East,Retargeting,55+,2024-08-14 16:00:00,210,10,10.18,Product View,0,0.0,8,Aug
2722,Email,Tablet,South,Retargeting,45-54,2024-08-14 18:00:00,723,2,13.9,Awareness,0,0.0,8,Aug
2723,Email,Desktop,South,Product Launch,18-24,2024-08-14 20:00:00,369,13,13.82,Bounced,0,0.0,8,Aug
2724,Paid Search,Mobile,West,Product Launch,45-54,2024-08-14 22:00:00,520,11,10.93,Awareness,0,0.0,8,Aug
2725,Paid Search,Tablet,East,Retargeting,35-44,2024-08-15 00:00:00,524,9,1.2,Checkout,0,0.0,8,Aug
2726,Paid Search,Desktop,East,Product Launch,45-54,2024-08-15 02:00:00,759,5,13.15,Converted,1,249.0,8,Aug
2727,Organic Search,Desktop,South,Lead Gen,25-34,2024-08-15 04:00:00,192,6,10.04,Converted,1,99.0,8,Aug
2728,Organic Search,Desktop,East,Lead Gen,55+,2024-08-15 06:00:00,587,2,5.0,Bounced,0,0.0,8,Aug
2729,Organic Search,Tablet,East,Product Launch,18-24,2024-08-15 08:00:00,485,8,3.22,Converted,1,149.0,8,Aug
2730,Paid Search,Mobile,East,Brand Awareness,25-34,2024-08-15 10:00:00,121,6,2.18,Product View,0,0.0,8,Aug
2731,Email,Mobile,East,Retargeting,25-34,2024-08-15 12:00:00,134,11,1.23,Checkout,0,0.0,8,Aug
2732,Paid Search,Desktop,South,Lead Gen,25-34,2024-08-15 14:00:00,748,12,11.43,Bounced,0,0.0,8,Aug
2733,Organic Search,Desktop,North,Product Launch,55+,2024-08-15 16:00:00,468,8,3.92,Product View,0,0.0,8,Aug
2734,Direct,Mobile,South,Product Launch,35-44,2024-08-15 18:00:00,527,8,0.85,Bounced,0,0.0,8,Aug
2735,Referral,Desktop,West,Lead Gen,18-24,2024-08-15 20:00:00,357,14,6.26,Awareness,0,0.0,8,Aug
2736,Email,Mobile,North,Lead Gen,25-34,2024-08-15 22:00:00,680,1,7.5,Bounced,0,0.0,8,Aug
2737,Direct,Tablet,North,Brand Awareness,25-34,2024-08-16 00:00:00,570,7,2.95,Converted,1,99.0,8,Aug
2738,Social Media,Desktop,North,Product Launch,55+,2024-08-16 02:00:00,538,2,1.14,Product View,0,0.0,8,Aug
2739,Direct,Mobile,South,Product Launch,35-44,2024-08-16 04:00:00,280,11,3.24,Converted,1,99.0,8,Aug
2740,Organic Search,Desktop,West,Seasonal Offer,35-44,2024-08-16 06:00:00,220,8,10.35,Product View,0,0.0,8,Aug
2741,Paid Search,Mobile,South,Brand Awareness,35-44,2024-08-16 08:00:00,76,12,1.69,Bounced,0,0.0,8,Aug
2742,Organic Search,Desktop,West,Lead Gen,45-54,2024-08-16 10:00:00,280,2,8.55,Converted,1,99.0,8,Aug
2743,Organic Search,Mobile,South,Lead Gen,35-44,2024-08-16 12:00:00,804,4,2.62,Converted,1,49.0,8,Aug
2744,Organic Search,Desktop,South,Retargeting,25-34,2024-08-16 14:00:00,93,2,3.34,Awareness,0,0.0,8,Aug
2745,Social Media,Desktop,South,Lead Gen,45-54,2024-08-16 16:00:00,879,13,6.2,Product View,0,0.0,8,Aug
2746,Email,Mobile,North,Product Launch,35-44,2024-08-16 18:00:00,349,7,1.96,Checkout,0,0.0,8,Aug
2747,Social Media,Desktop,South,Lead Gen,35-44,2024-08-16 20:00:00,889,5,3.01,Converted,1,149.0,8,Aug
2748,Organic Search,Mobile,West,Product Launch,55+,2024-08-16 22:00:00,809,13,5.56,Awareness,0,0.0,8,Aug
2749,Email,Desktop,West,Product Launch,45-54,2024-08-17 00:00:00,553,11,5.28,Product View,0,0.0,8,Aug
2750,Social Media,Mobile,West,Brand Awareness,45-54,2024-08-17 02:00:00,321,13,11.36,Bounced,0,0.0,8,Aug
2751,Paid Search,Desktop,North,Lead Gen,55+,2024-08-17 04:00:00,58,11,1.58,Checkout,0,0.0,8,Aug
2752,Social Media,Mobile,South,Brand Awareness,25-34,2024-08-17 06:00:00,680,9,12.98,Product View,0,0.0,8,Aug
2753,Organic Search,Desktop,South,Product Launch,25-34,2024-08-17 08:00:00,466,5,12.34,Bounced,0,0.0,8,Aug
2754,Paid Search,Desktop,East,Lead Gen,35-44,2024-08-17 10:00:00,626,11,11.61,Bounced,0,0.0,8,Aug
2755,Referral,Desktop,North,Lead Gen,25-34,2024-08-17 12:00:00,615,8,4.99,Product View,0,0.0,8,Aug
2756,Organic Search,Mobile,West,Brand Awareness,45-54,2024-08-17 14:00:00,792,2,12.43,Awareness,0,0.0,8,Aug
2757,Paid Search,Desktop,West,Brand Awareness,45-54,2024-08-17 16:00:00,765,3,3.15,Converted,1,49.0,8,Aug
2758,Referral,Mobile,South,Product Launch,35-44,2024-08-17 18:00:00,76,6,2.3,Bounced,0,0.0,8,Aug
2759,Social Media,Mobile,West,Product Launch,55+,2024-08-17 20:00:00,446,11,1.15,Bounced,0,0.0,8,Aug
2760,Organic Search,Desktop,South,Lead Gen,25-34,2024-08-17 22:00:00,622,7,14.12,Awareness,0,0.0,8,Aug
2761,Organic Search,Mobile,South,Lead Gen,35-44,2024-08-18 00:00:00,480,14,4.97,Bounced,0,0.0,8,Aug
2762,Organic Search,Desktop,East,Seasonal Offer,35-44,2024-08-18 02:00:00,662,10,13.81,Converted,1,99.0,8,Aug
2763,Social Media,Desktop,North,Seasonal Offer,25-34,2024-08-18 04:00:00,584,8,4.45,Bounced,0,0.0,8,Aug
2764,Paid Search,Mobile,South,Retargeting,25-34,2024-08-18 06:00:00,687,3,13.66,Bounced,0,0.0,8,Aug
2765,Organic Search,Mobile,South,Product Launch,45-54,2024-08-18 08:00:00,103,7,13.61,Checkout,0,0.0,8,Aug
2766,Direct,Mobile,South,Retargeting,35-44,2024-08-18 10:00:00,82,8,13.89,Converted,1,249.0,8,Aug
2767,Social Media,Desktop,East,Retargeting,45-54,2024-08-18 12:00:00,262,10,7.69,Bounced,0,0.0,8,Aug
2768,Organic Search,Desktop,South,Brand Awareness,35-44,2024-08-18 14:00:00,836,6,13.06,Converted,1,49.0,8,Aug
2769,Paid Search,Desktop,North,Brand Awareness,25-34,2024-08-18 16:00:00,229,4,14.29,Bounced,0,0.0,8,Aug
2770,Social Media,Mobile,North,Seasonal Offer,25-34,2024-08-18 18:00:00,703,13,5.21,Converted,1,99.0,8,Aug
2771,Organic Search,Mobile,West,Retargeting,25-34,2024-08-18 20:00:00,578,6,6.57,Awareness,0,0.0,8,Aug
2772,Organic Search,Mobile,North,Seasonal Offer,55+,2024-08-18 22:00:00,126,9,10.93,Checkout,0,0.0,8,Aug
2773,Email,Desktop,West,Product Launch,18-24,2024-08-19 00:00:00,78,3,4.86,Converted,1,149.0,8,Aug
2774,Paid Search,Desktop,North,Lead Gen,55+,2024-08-19 02:00:00,551,2,11.43,Bounced,0,0.0,8,Aug
2775,Social Media,Desktop,West,Brand Awareness,55+,2024-08-19 04:00:00,69,5,1.57,Bounced,0,0.0,8,Aug
2776,Paid Search,Desktop,South,Product Launch,55+,2024-08-19 06:00:00,182,7,8.09,Product View,0,0.0,8,Aug
2777,Organic Search,Desktop,East,Product Launch,25-34,2024-08-19 08:00:00,135,3,2.27,Checkout,0,0.0,8,Aug
2778,Organic Search,Mobile,East,Brand Awareness,55+,2024-08-19 10:00:00,582,5,4.75,Bounced,0,0.0,8,Aug
2779,Paid Search,Mobile,East,Brand Awareness,25-34,2024-08-19 12:00:00,705,4,4.25,Bounced,0,0.0,8,Aug
2780,Organic Search,Mobile,South,Retargeting,18-24,2024-08-19 14:00:00,799,11,12.66,Awareness,0,0.0,8,Aug
2781,Organic Search,Desktop,East,Seasonal Offer,25-34,2024-08-19 16:00:00,240,7,3.31,Awareness,0,0.0,8,Aug
2782,Email,Desktop,North,Product Launch,55+,2024-08-19 18:00:00,231,2,12.22,Converted,1,49.0,8,Aug
2783,Direct,Mobile,West,Retargeting,18-24,2024-08-19 20:00:00,462,12,12.01,Bounced,0,0.0,8,Aug
2784,Email,Desktop,South,Retargeting,35-44,2024-08-19 22:00:00,736,11,7.73,Awareness,0,0.0,8,Aug
2785,Referral,Tablet,East,Product Launch,18-24,2024-08-20 00:00:00,594,13,3.89,Product View,0,0.0,8,Aug
2786,Organic Search,Desktop,North,Product Launch,25-34,2024-08-20 02:00:00,176,7,3.79,Product View,0,0.0,8,Aug
2787,Direct,Desktop,North,Lead Gen,18-24,2024-08-20 04:00:00,528,12,7.24,Product View,0,0.0,8,Aug
2788,Organic Search,Tablet,South,Seasonal Offer,45-54,2024-08-20 06:00:00,311,2,0.63,Bounced,0,0.0,8,Aug
2789,Direct,Desktop,South,Product Launch,35-44,2024-08-20 08:00:00,339,3,8.2,Awareness,0,0.0,8,Aug
2790,Direct,Mobile,East,Brand Awareness,55+,2024-08-20 10:00:00,784,5,14.32,Bounced,0,0.0,8,Aug
2791,Social Media,Mobile,West,Lead Gen,35-44,2024-08-20 12:00:00,80,7,2.74,Awareness,0,0.0,8,Aug
2792,Direct,Desktop,East,Seasonal Offer,55+,2024-08-20 14:00:00,524,13,8.81,Awareness,0,0.0,8,Aug
2793,Social Media,Desktop,East,Brand Awareness,35-44,2024-08-20 16:00:00,438,6,14.45,Bounced,0,0.0,8,Aug
2794,Organic Search,Mobile,South,Brand Awareness,35-44,2024-08-20 18:00:00,655,12,12.98,Checkout,0,0.0,8,Aug
2795,Paid Search,Mobile,East,Seasonal Offer,35-44,2024-08-20 20:00:00,302,7,12.83,Product View,0,0.0,8,Aug
2796,Social Media,Desktop,East,Lead Gen,25-34,2024-08-20 22:00:00,487,11,12.42,Bounced,0,0.0,8,Aug
2797,Organic Search,Tablet,West,Brand Awareness,45-54,2024-08-21 00:00:00,149,6,4.98,Bounced,0,0.0,8,Aug
2798,Social Media,Desktop,North,Retargeting,35-44,2024-08-21 02:00:00,730,13,13.41,Converted,1,249.0,8,Aug
2799,Direct,Desktop,North,Seasonal Offer,45-54,2024-08-21 04:00:00,75,12,14.15,Converted,1,99.0,8,Aug
2800,Organic Search,Desktop,West,Seasonal Offer,45-54,2024-08-21 06:00:00,272,1,7.69,Checkout,0,0.0,8,Aug
2801,Email,Desktop,North,Product Launch,25-34,2024-08-21 08:00:00,340,5,5.64,Checkout,0,0.0,8,Aug
2802,Referral,Desktop,East,Lead Gen,35-44,2024-08-21 10:00:00,591,12,6.51,Checkout,0,0.0,8,Aug
2803,Referral,Tablet,West,Retargeting,25-34,2024-08-21 12:00:00,360,1,5.35,Product View,0,0.0,8,Aug
2804,Direct,Desktop,West,Retargeting,35-44,2024-08-21 14:00:00,40,7,3.58,Bounced,0,0.0,8,Aug
2805,Social Media,Desktop,South,Product Launch,35-44,2024-08-21 16:00:00,453,4,9.47,Bounced,0,0.0,8,Aug
2806,Direct,Desktop,North,Brand Awareness,55+,2024-08-21 18:00:00,77,5,8.66,Converted,1,149.0,8,Aug
2807,Email,Mobile,South,Brand Awareness,18-24,2024-08-21 20:00:00,406,1,7.21,Bounced,0,0.0,8,Aug
2808,Organic Search,Mobile,East,Retargeting,18-24,2024-08-21 22:00:00,597,8,1.89,Awareness,0,0.0,8,Aug
2809,Paid Search,Desktop,West,Lead Gen,18-24,2024-08-22 00:00:00,37,4,12.05,Checkout,0,0.0,8,Aug
2810,Social Media,Desktop,East,Brand Awareness,25-34,2024-08-22 02:00:00,555,3,3.04,Product View,0,0.0,8,Aug
2811,Organic Search,Desktop,North,Seasonal Offer,45-54,2024-08-22 04:00:00,756,1,2.16,Bounced,0,0.0,8,Aug
2812,Social Media,Desktop,South,Product Launch,45-54,2024-08-22 06:00:00,399,4,9.53,Bounced,0,0.0,8,Aug
2813,Social Media,Desktop,North,Lead Gen,35-44,2024-08-22 08:00:00,469,3,6.28,Awareness,0,0.0,8,Aug
2814,Organic Search,Desktop,East,Brand Awareness,45-54,2024-08-22 10:00:00,786,8,1.37,Converted,1,49.0,8,Aug
2815,Social Media,Desktop,South,Retargeting,25-34,2024-08-22 12:00:00,595,9,5.66,Bounced,0,0.0,8,Aug
2816,Email,Mobile,North,Product Launch,18-24,2024-08-22 14:00:00,513,12,11.69,Checkout,0,0.0,8,Aug
2817,Paid Search,Desktop,East,Brand Awareness,18-24,2024-08-22 16:00:00,302,5,9.42,Bounced,0,0.0,8,Aug
2818,Organic Search,Tablet,North,Retargeting,45-54,2024-08-22 18:00:00,160,9,5.76,Awareness,0,0.0,8,Aug
2819,Organic Search,Tablet,West,Brand Awareness,35-44,2024-08-22 20:00:00,550,1,3.28,Checkout,0,0.0,8,Aug
2820,Paid Search,Mobile,South,Product Launch,35-44,2024-08-22 22:00:00,753,7,9.66,Checkout,0,0.0,8,Aug
2821,Referral,Desktop,South,Seasonal Offer,25-34,2024-08-23 00:00:00,663,11,13.37,Converted,1,49.0,8,Aug
2822,Organic Search,Desktop,South,Seasonal Offer,25-34,2024-08-23 02:00:00,143,14,9.87,Checkout,0,0.0,8,Aug
2823,Social Media,Desktop,West,Retargeting,55+,2024-08-23 04:00:00,561,7,12.29,Checkout,0,0.0,8,Aug
2824,Organic Search,Mobile,South,Seasonal Offer,18-24,2024-08-23 06:00:00,528,6,8.06,Awareness,0,0.0,8,Aug
2825,Paid Search,Desktop,West,Product Launch,45-54,2024-08-23 08:00:00,368,4,10.91,Awareness,0,0.0,8,Aug
2826,Email,Mobile,South,Retargeting,25-34,2024-08-23 10:00:00,50,13,13.5,Product View,0,0.0,8,Aug
2827,Email,Tablet,North,Brand Awareness,18-24,2024-08-23 12:00:00,749,11,11.71,Product View,0,0.0,8,Aug
2828,Organic Search,Desktop,North,Lead Gen,35-44,2024-08-23 14:00:00,62,9,13.69,Bounced,0,0.0,8,Aug
2829,Paid Search,Mobile,North,Brand Awareness,25-34,2024-08-23 16:00:00,162,14,6.75,Bounced,0,0.0,8,Aug
2830,Organic Search,Desktop,North,Product Launch,35-44,2024-08-23 18:00:00,732,3,13.61,Checkout,0,0.0,8,Aug
